State,County,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
New York,Suffolk,Holtsville,1/1/2000,21,28,0,26,0.006667,0.013,12,11,11.208333,20,6,29,0.75,2.3,0,
New York,Suffolk,Holtsville,1/1/2000,21,28,0,26,0.006667,0.013,12,11,11.208333,20,6,29,0.7,2,5,23
New York,Suffolk,Holtsville,1/1/2000,21,28,0,26,0.006667,0.013,12,11,11.1625,15.6,2,,0.75,2.3,0,
New York,Suffolk,Holtsville,1/1/2000,21,28,0,26,0.006667,0.013,12,11,11.1625,15.6,2,,0.7,2,5,23
New York,Suffolk,Holtsville,1/2/2000,14.291667,27,7,25,0.034333,0.049,14,42,6.75,12,5,17,0.245833,1.1,2,
New York,Suffolk,Holtsville,1/2/2000,14.291667,27,7,25,0.034333,0.049,14,42,6.75,12,5,17,0.2875,0.6,3,7
New York,Suffolk,Holtsville,1/2/2000,14.291667,27,7,25,0.034333,0.049,14,42,6.725,10,5,,0.245833,1.1,2,
New York,Suffolk,Holtsville,1/2/2000,14.291667,27,7,25,0.034333,0.049,14,42,6.725,10,5,,0.2875,0.6,3,7
New York,Suffolk,Holtsville,1/3/2000,23.173913,34,17,32,0.012833,0.029,0,25,6.272727,12,11,17,0.2,0.9,18,
New York,Suffolk,Holtsville,1/3/2000,23.173913,34,17,32,0.012833,0.029,0,25,6.272727,12,11,17,0.204167,0.4,18,5
New York,Suffolk,Holtsville,1/3/2000,23.173913,34,17,32,0.012833,0.029,0,25,5.55,7,20,,0.2,0.9,18,
New York,Suffolk,Holtsville,1/3/2000,23.173913,34,17,32,0.012833,0.029,0,25,5.55,7,20,,0.204167,0.4,18,5
New York,Suffolk,Holtsville,1/4/2000,12.75,22,17,21,0.025625,0.029,1,25,2.875,6,21,9,0.266667,0.3,0,
New York,Suffolk,Holtsville,1/4/2000,12.75,22,17,21,0.025625,0.029,1,25,2.875,6,21,9,0.283333,0.4,0,5
New York,Suffolk,Holtsville,1/4/2000,12.75,22,17,21,0.025625,0.029,1,25,2.85,5,23,,0.266667,0.3,0,
New York,Suffolk,Holtsville,1/4/2000,12.75,22,17,21,0.025625,0.029,1,25,2.85,5,23,,0.283333,0.4,0,5
New York,Suffolk,Holtsville,1/5/2000,9.25,28,23,26,0.024917,0.035,9,30,4.291667,8,23,11,0.083333,0.2,23,
New York,Suffolk,Holtsville,1/5/2000,9.25,28,23,26,0.024917,0.035,9,30,4.291667,8,23,11,0.129167,0.3,0,3
New York,Suffolk,Holtsville,1/5/2000,9.25,28,23,26,0.024917,0.035,9,30,4.2625,6.6,23,,0.083333,0.2,23,
New York,Suffolk,Holtsville,1/5/2000,9.25,28,23,26,0.024917,0.035,9,30,4.2625,6.6,23,,0.129167,0.3,0,3
New York,Suffolk,Holtsville,1/6/2000,25.545455,40,17,38,0.01175,0.026,8,22,8.608696,16,4,23,0.473913,2.5,23,
New York,Suffolk,Holtsville,1/6/2000,25.545455,40,17,38,0.01175,0.026,8,22,8.608696,16,4,23,0.2875,0.9,23,10
New York,Suffolk,Holtsville,1/6/2000,25.545455,40,17,38,0.01175,0.026,8,22,8.914286,13.6,5,,0.473913,2.5,23,
New York,Suffolk,Holtsville,1/6/2000,25.545455,40,17,38,0.01175,0.026,8,22,8.914286,13.6,5,,0.2875,0.9,23,10
New York,Suffolk,Holtsville,1/7/2000,23.541667,38,8,36,0.014125,0.025,20,21,11.5,20,13,29,0.870833,3.4,7,
New York,Suffolk,Holtsville,1/7/2000,23.541667,38,8,36,0.014125,0.025,20,21,11.5,20,13,29,1.045833,1.8,7,20
New York,Suffolk,Holtsville,1/7/2000,23.541667,38,8,36,0.014125,0.025,20,21,11.45,17.6,14,,0.870833,3.4,7,
New York,Suffolk,Holtsville,1/7/2000,23.541667,38,8,36,0.014125,0.025,20,21,11.45,17.6,14,,1.045833,1.8,7,20
New York,Suffolk,Holtsville,1/8/2000,16.958333,33,17,31,0.013958,0.025,7,21,10.041667,19,23,27,0.070833,0.3,19,
New York,Suffolk,Holtsville,1/8/2000,16.958333,33,17,31,0.013958,0.025,7,21,10.041667,19,23,27,0.058333,0.2,0,2
New York,Suffolk,Holtsville,1/8/2000,16.958333,33,17,31,0.013958,0.025,7,21,10,17.6,23,,0.070833,0.3,19,
New York,Suffolk,Holtsville,1/8/2000,16.958333,33,17,31,0.013958,0.025,7,21,10,17.6,23,,0.058333,0.2,0,2
New York,Suffolk,Holtsville,1/9/2000,23.125,31,18,29,0.008667,0.017,9,14,12.041667,18,0,26,0.158333,0.6,22,
New York,Suffolk,Holtsville,1/9/2000,23.125,31,18,29,0.008667,0.017,9,14,12.041667,18,0,26,0.1375,0.4,23,5
New York,Suffolk,Holtsville,1/9/2000,23.125,31,18,29,0.008667,0.017,9,14,12,15.6,2,,0.158333,0.6,22,
New York,Suffolk,Holtsville,1/9/2000,23.125,31,18,29,0.008667,0.017,9,14,12,15.6,2,,0.1375,0.4,23,5
New York,Suffolk,Holtsville,1/10/2000,21.954545,29,0,27,0.012583,0.022,10,19,6.173913,12,0,17,0.117391,0.3,0,
New York,Suffolk,Holtsville,1/10/2000,21.954545,29,0,27,0.012583,0.022,10,19,6.173913,12,0,17,0.166667,0.4,0,5
New York,Suffolk,Holtsville,1/10/2000,21.954545,29,0,27,0.012583,0.022,10,19,6.428571,10.6,2,,0.117391,0.3,0,
New York,Suffolk,Holtsville,1/10/2000,21.954545,29,0,27,0.012583,0.022,10,19,6.428571,10.6,2,,0.166667,0.4,0,5
New York,Suffolk,Holtsville,1/11/2000,17.083333,37,18,35,0.020042,0.026,8,22,6.166667,11,18,16,0.175,0.7,18,
New York,Suffolk,Holtsville,1/11/2000,17.083333,37,18,35,0.020042,0.026,8,22,6.166667,11,18,16,0.1625,0.2,7,2
New York,Suffolk,Holtsville,1/11/2000,17.083333,37,18,35,0.020042,0.026,8,22,6.1625,9,20,,0.175,0.7,18,
New York,Suffolk,Holtsville,1/11/2000,17.083333,37,18,35,0.020042,0.026,8,22,6.1625,9,20,,0.1625,0.2,7,2
New York,Suffolk,Holtsville,1/12/2000,14,34,19,32,0.019292,0.032,8,27,10.045455,22,20,31,0.213043,1.1,19,
New York,Suffolk,Holtsville,1/12/2000,14,34,19,32,0.019292,0.032,8,27,10.045455,22,20,31,0.1625,0.4,21,5
New York,Suffolk,Holtsville,1/12/2000,14,34,19,32,0.019292,0.032,8,27,10.816667,19,20,,0.213043,1.1,19,
New York,Suffolk,Holtsville,1/12/2000,14,34,19,32,0.019292,0.032,8,27,10.816667,19,20,,0.1625,0.4,21,5
New York,Suffolk,Holtsville,1/13/2000,15.625,30,4,28,0.0205,0.032,23,27,10.75,24,3,34,0.220833,0.5,4,
New York,Suffolk,Holtsville,1/13/2000,15.625,30,4,28,0.0205,0.032,23,27,10.75,24,3,34,0.275,0.5,0,6
New York,Suffolk,Holtsville,1/13/2000,15.625,30,4,28,0.0205,0.032,23,27,10.7,21,5,,0.220833,0.5,4,
New York,Suffolk,Holtsville,1/13/2000,15.625,30,4,28,0.0205,0.032,23,27,10.7,21,5,,0.275,0.5,0,6
New York,Suffolk,Holtsville,1/14/2000,5.181818,7,8,7,0.03225,0.035,7,30,6.238095,8,5,11,0.108696,0.2,13,
New York,Suffolk,Holtsville,1/14/2000,5.181818,7,8,7,0.03225,0.035,7,30,6.238095,8,5,11,0.1,0.1,0,1
New York,Suffolk,Holtsville,1/14/2000,5.181818,7,8,7,0.03225,0.035,7,30,6.214286,8,8,,0.108696,0.2,13,
New York,Suffolk,Holtsville,1/14/2000,5.181818,7,8,7,0.03225,0.035,7,30,6.214286,8,8,,0.1,0.1,0,1
New York,Suffolk,Holtsville,1/15/2000,17.708333,35,20,33,0.018375,0.03,8,25,13.833333,33,19,47,0.275,1.4,19,
New York,Suffolk,Holtsville,1/15/2000,17.708333,35,20,33,0.018375,0.03,8,25,13.833333,33,19,47,0.208333,0.7,21,8
New York,Suffolk,Holtsville,1/15/2000,17.708333,35,20,33,0.018375,0.03,8,25,13.8125,29.3,20,,0.275,1.4,19,
New York,Suffolk,Holtsville,1/15/2000,17.708333,35,20,33,0.018375,0.03,8,25,13.8125,29.3,20,,0.208333,0.7,21,8
New York,Suffolk,Holtsville,1/16/2000,10.458333,30,0,28,0.027292,0.038,23,32,7.458333,16,7,23,0.041667,0.2,0,
New York,Suffolk,Holtsville,1/16/2000,10.458333,30,0,28,0.027292,0.038,23,32,7.458333,16,7,23,0.141667,0.7,0,8
New York,Suffolk,Holtsville,1/16/2000,10.458333,30,0,28,0.027292,0.038,23,32,7.425,11,8,,0.041667,0.2,0,
New York,Suffolk,Holtsville,1/16/2000,10.458333,30,0,28,0.027292,0.038,23,32,7.425,11,8,,0.141667,0.7,0,8
New York,Suffolk,Holtsville,1/17/2000,4.041667,7,17,7,0.031667,0.038,0,32,4.291667,5,4,7,0,0,0,
New York,Suffolk,Holtsville,1/17/2000,4.041667,7,17,7,0.031667,0.038,0,32,4.291667,5,4,7,0,0,0,0
New York,Suffolk,Holtsville,1/17/2000,4.041667,7,17,7,0.031667,0.038,0,32,4.2625,5,20,,0,0,0,
New York,Suffolk,Holtsville,1/17/2000,4.041667,7,17,7,0.031667,0.038,0,32,4.2625,5,20,,0,0,0,0
New York,Suffolk,Holtsville,1/18/2000,11.047619,17,16,16,0.024353,0.026,0,22,7.863636,14,9,20,0.268182,0.3,7,
New York,Suffolk,Holtsville,1/18/2000,11.047619,17,16,16,0.024353,0.026,0,22,7.863636,14,9,20,0.229167,0.3,11,3
New York,Suffolk,Holtsville,1/18/2000,11.047619,17,16,16,0.024353,0.026,0,22,7.3,9.3,8,,0.268182,0.3,7,
New York,Suffolk,Holtsville,1/18/2000,11.047619,17,16,16,0.024353,0.026,0,22,7.3,9.3,8,,0.229167,0.3,11,3
New York,Suffolk,Holtsville,1/19/2000,11.454545,16,8,15,0.017167,0.03,9,25,12.666667,42,21,59,0.804167,3.7,22,
New York,Suffolk,Holtsville,1/19/2000,11.454545,16,8,15,0.017167,0.03,9,25,12.666667,42,21,59,0.420833,2.2,23,25
New York,Suffolk,Holtsville,1/19/2000,11.454545,16,8,15,0.017167,0.03,9,25,12.625,32.6,23,,0.804167,3.7,22,
New York,Suffolk,Holtsville,1/19/2000,11.454545,16,8,15,0.017167,0.03,9,25,12.625,32.6,23,,0.420833,2.2,23,25
New York,Suffolk,Holtsville,1/21/2000,12.888889,20,15,19,0.032042,0.036,13,31,6.166667,10,3,14,0.0375,0.1,15,
New York,Suffolk,Holtsville,1/21/2000,12.888889,20,15,19,0.032042,0.036,13,31,6.166667,10,3,14,0.041667,0.1,0,1
New York,Suffolk,Holtsville,1/21/2000,12.888889,20,15,19,0.032042,0.036,13,31,6.1375,8.6,8,,0.0375,0.1,15,
New York,Suffolk,Holtsville,1/21/2000,12.888889,20,15,19,0.032042,0.036,13,31,6.1375,8.6,8,,0.041667,0.1,0,1
New York,Suffolk,Holtsville,1/22/2000,11.708333,20,18,19,0.028458,0.036,7,31,8.208333,12,5,17,0,0,0,
New York,Suffolk,Holtsville,1/22/2000,11.708333,20,18,19,0.028458,0.036,7,31,8.208333,12,5,17,0.016667,0.1,0,1
New York,Suffolk,Holtsville,1/22/2000,11.708333,20,18,19,0.028458,0.036,7,31,8.175,10.6,20,,0,0,0,
New York,Suffolk,Holtsville,1/22/2000,11.708333,20,18,19,0.028458,0.036,7,31,8.175,10.6,20,,0.016667,0.1,0,1
New York,Suffolk,Holtsville,1/23/2000,21.583333,34,1,32,0.019042,0.028,13,24,15.125,45,4,62,0.291667,0.9,2,
New York,Suffolk,Holtsville,1/23/2000,21.583333,34,1,32,0.019042,0.028,13,24,15.125,45,4,62,0.279167,0.7,7,8
New York,Suffolk,Holtsville,1/23/2000,21.583333,34,1,32,0.019042,0.028,13,24,15.1,35.3,5,,0.291667,0.9,2,
New York,Suffolk,Holtsville,1/23/2000,21.583333,34,1,32,0.019042,0.028,13,24,15.1,35.3,5,,0.279167,0.7,7,8
New York,Suffolk,Holtsville,1/24/2000,29.636364,38,17,36,0.008542,0.014,23,12,16.217391,28,10,40,0.56087,1.3,18,
New York,Suffolk,Holtsville,1/24/2000,29.636364,38,17,36,0.008542,0.014,23,12,16.217391,28,10,40,0.475,0.7,18,8
New York,Suffolk,Holtsville,1/24/2000,29.636364,38,17,36,0.008542,0.014,23,12,16.014286,22.3,11,,0.56087,1.3,18,
New York,Suffolk,Holtsville,1/24/2000,29.636364,38,17,36,0.008542,0.014,23,12,16.014286,22.3,11,,0.475,0.7,18,8
New York,Suffolk,Holtsville,1/25/2000,16.5,25,18,24,0.020917,0.025,10,21,8.125,16,18,23,0.204167,0.3,18,
New York,Suffolk,Holtsville,1/25/2000,16.5,25,18,24,0.020917,0.025,10,21,8.125,16,18,23,0.266667,0.7,0,8
New York,Suffolk,Holtsville,1/25/2000,16.5,25,18,24,0.020917,0.025,10,21,8.0875,11.3,20,,0.204167,0.3,18,
New York,Suffolk,Holtsville,1/25/2000,16.5,25,18,24,0.020917,0.025,10,21,8.0875,11.3,20,,0.266667,0.7,0,8
New York,Suffolk,Holtsville,1/26/2000,15.409091,37,18,35,0.021542,0.029,21,25,8.086957,17,18,24,0.056522,0.3,18,
New York,Suffolk,Holtsville,1/26/2000,15.409091,37,18,35,0.021542,0.029,21,25,8.086957,17,18,24,0.095833,0.2,0,2
New York,Suffolk,Holtsville,1/26/2000,15.409091,37,18,35,0.021542,0.029,21,25,8.285714,11,11,,0.056522,0.3,18,
New York,Suffolk,Holtsville,1/26/2000,15.409091,37,18,35,0.021542,0.029,21,25,8.285714,11,11,,0.095833,0.2,0,2
New York,Suffolk,Holtsville,1/27/2000,7.416667,12,8,11,0.030083,0.033,22,28,5.875,11,7,16,0.0125,0.1,7,
New York,Suffolk,Holtsville,1/27/2000,7.416667,12,8,11,0.030083,0.033,22,28,5.875,11,7,16,0.008333,0.1,0,1
New York,Suffolk,Holtsville,1/27/2000,7.416667,12,8,11,0.030083,0.033,22,28,5.85,9,8,,0.0125,0.1,7,
New York,Suffolk,Holtsville,1/27/2000,7.416667,12,8,11,0.030083,0.033,22,28,5.85,9,8,,0.008333,0.1,0,1
New York,Suffolk,Holtsville,1/28/2000,9,13,16,12,0.033292,0.035,4,30,8.73913,18,14,26,0.108696,0.2,12,
New York,Suffolk,Holtsville,1/28/2000,9,13,16,12,0.033292,0.035,4,30,8.73913,18,14,26,0.0875,0.1,3,1
New York,Suffolk,Holtsville,1/28/2000,9,13,16,12,0.033292,0.035,4,30,7.957143,13.3,17,,0.108696,0.2,12,
New York,Suffolk,Holtsville,1/28/2000,9,13,16,12,0.033292,0.035,4,30,7.957143,13.3,17,,0.0875,0.1,3,1
New York,Suffolk,Holtsville,1/29/2000,14.291667,42,21,40,0.027375,0.039,8,33,9.375,30,21,43,0.208333,0.8,21,
New York,Suffolk,Holtsville,1/29/2000,14.291667,42,21,40,0.027375,0.039,8,33,9.375,30,21,43,0.1625,0.3,21,3
New York,Suffolk,Holtsville,1/29/2000,14.291667,42,21,40,0.027375,0.039,8,33,9.3375,23.6,23,,0.208333,0.8,21,
New York,Suffolk,Holtsville,1/29/2000,14.291667,42,21,40,0.027375,0.039,8,33,9.3375,23.6,23,,0.1625,0.3,21,3
New York,Suffolk,Holtsville,1/30/2000,33.083333,51,16,48,0.016917,0.038,23,32,21,36,7,51,0.458333,1.2,19,
New York,Suffolk,Holtsville,1/30/2000,33.083333,51,16,48,0.016917,0.038,23,32,21,36,7,51,0.4625,0.8,19,9
New York,Suffolk,Holtsville,1/30/2000,33.083333,51,16,48,0.016917,0.038,23,32,20.9625,28,8,,0.458333,1.2,19,
New York,Suffolk,Holtsville,1/30/2000,33.083333,51,16,48,0.016917,0.038,23,32,20.9625,28,8,,0.4625,0.8,19,9
New York,Suffolk,Holtsville,1/31/2000,20.136364,32,23,30,0.012125,0.035,0,30,14.727273,34,22,49,0.147826,0.3,21,
New York,Suffolk,Holtsville,1/31/2000,20.136364,32,23,30,0.012125,0.035,0,30,14.727273,34,22,49,0.183333,0.6,0,7
New York,Suffolk,Holtsville,1/31/2000,20.136364,32,23,30,0.012125,0.035,0,30,14.914286,29.6,23,,0.147826,0.3,21,
New York,Suffolk,Holtsville,1/31/2000,20.136364,32,23,30,0.012125,0.035,0,30,14.914286,29.6,23,,0.183333,0.6,0,7
New York,Suffolk,Holtsville,2/1/2000,27.25,39,18,37,0.014917,0.027,23,23,19.541667,26,7,37,0.5,0.8,7,
New York,Suffolk,Holtsville,2/1/2000,27.25,39,18,37,0.014917,0.027,23,23,19.541667,26,7,37,0.4875,0.6,7,7
New York,Suffolk,Holtsville,2/1/2000,27.25,39,18,37,0.014917,0.027,23,23,19.5125,25.6,8,,0.5,0.8,7,
New York,Suffolk,Holtsville,2/1/2000,27.25,39,18,37,0.014917,0.027,23,23,19.5125,25.6,8,,0.4875,0.6,7,7
New York,Suffolk,Holtsville,2/2/2000,8.583333,15,0,14,0.031708,0.035,15,30,9.208333,20,19,29,0.104167,0.2,0,
New York,Suffolk,Holtsville,2/2/2000,8.583333,15,0,14,0.031708,0.035,15,30,9.208333,20,19,29,0.158333,0.5,0,6
New York,Suffolk,Holtsville,2/2/2000,8.583333,15,0,14,0.031708,0.035,15,30,9.175,12.6,20,,0.104167,0.2,0,
New York,Suffolk,Holtsville,2/2/2000,8.583333,15,0,14,0.031708,0.035,15,30,9.175,12.6,20,,0.158333,0.5,0,6
New York,Suffolk,Holtsville,2/3/2000,24.916667,39,17,37,0.014167,0.019,0,16,14.666667,25,2,36,0.245833,0.8,7,
New York,Suffolk,Holtsville,2/3/2000,24.916667,39,17,37,0.014167,0.019,0,16,14.666667,25,2,36,0.2375,0.4,13,5
New York,Suffolk,Holtsville,2/3/2000,24.916667,39,17,37,0.014167,0.019,0,16,14.6375,21,8,,0.245833,0.8,7,
New York,Suffolk,Holtsville,2/3/2000,24.916667,39,17,37,0.014167,0.019,0,16,14.6375,21,8,,0.2375,0.4,13,5
New York,Suffolk,Holtsville,2/4/2000,25.173913,35,17,33,0.007333,0.013,0,11,17.73913,32,21,46,0.595652,2.4,23,
New York,Suffolk,Holtsville,2/4/2000,25.173913,35,17,33,0.007333,0.013,0,11,17.73913,32,21,46,0.4125,1.2,23,14
New York,Suffolk,Holtsville,2/4/2000,25.173913,35,17,33,0.007333,0.013,0,11,16.442857,26,20,,0.595652,2.4,23,
New York,Suffolk,Holtsville,2/4/2000,25.173913,35,17,33,0.007333,0.013,0,11,16.442857,26,20,,0.4125,1.2,23,14
New York,Suffolk,Holtsville,2/5/2000,26.375,39,19,37,0.017583,0.033,9,28,19.125,38,0,54,0.458333,1.4,1,
New York,Suffolk,Holtsville,2/5/2000,26.375,39,19,37,0.017583,0.033,9,28,19.125,38,0,54,0.675,1.6,2,18
New York,Suffolk,Holtsville,2/5/2000,26.375,39,19,37,0.017583,0.033,9,28,19.0875,36.6,2,,0.458333,1.4,1,
New York,Suffolk,Holtsville,2/5/2000,26.375,39,19,37,0.017583,0.033,9,28,19.0875,36.6,2,,0.675,1.6,2,18
New York,Suffolk,Holtsville,2/6/2000,16.25,41,20,39,0.027375,0.039,8,33,9.833333,20,0,29,0.329167,1,19,
New York,Suffolk,Holtsville,2/6/2000,16.25,41,20,39,0.027375,0.039,8,33,9.833333,20,0,29,0.3,0.5,20,6
New York,Suffolk,Holtsville,2/6/2000,16.25,41,20,39,0.027375,0.039,8,33,9.8,17,2,,0.329167,1,19,
New York,Suffolk,Holtsville,2/6/2000,16.25,41,20,39,0.027375,0.039,8,33,9.8,17,2,,0.3,0.5,20,6
New York,Suffolk,Holtsville,2/7/2000,15.666667,30,8,28,0.028125,0.037,21,31,11.833333,23,9,33,0.1625,0.4,8,
New York,Suffolk,Holtsville,2/7/2000,15.666667,30,8,28,0.028125,0.037,21,31,11.833333,23,9,33,0.220833,0.5,0,6
New York,Suffolk,Holtsville,2/7/2000,15.666667,30,8,28,0.028125,0.037,21,31,11.8125,21.3,11,,0.1625,0.4,8,
New York,Suffolk,Holtsville,2/7/2000,15.666667,30,8,28,0.028125,0.037,21,31,11.8125,21.3,11,,0.220833,0.5,0,6
New York,Suffolk,Holtsville,2/8/2000,18.26087,35,19,33,0.018208,0.034,0,29,9.227273,16,22,23,0.409091,1.5,23,
New York,Suffolk,Holtsville,2/8/2000,18.26087,35,19,33,0.018208,0.034,0,29,9.227273,16,22,23,0.2875,0.7,23,8
New York,Suffolk,Holtsville,2/8/2000,18.26087,35,19,33,0.018208,0.034,0,29,8.733333,14.6,23,,0.409091,1.5,23,
New York,Suffolk,Holtsville,2/8/2000,18.26087,35,19,33,0.018208,0.034,0,29,8.733333,14.6,23,,0.2875,0.7,23,8
New York,Suffolk,Holtsville,2/9/2000,28.166667,38,23,36,0.015583,0.032,9,27,10.75,18,6,26,0.2375,1.1,0,
New York,Suffolk,Holtsville,2/9/2000,28.166667,38,23,36,0.015583,0.032,9,27,10.75,18,6,26,0.345833,0.8,0,9
New York,Suffolk,Holtsville,2/9/2000,28.166667,38,23,36,0.015583,0.032,9,27,10.725,16,5,,0.2375,1.1,0,
New York,Suffolk,Holtsville,2/9/2000,28.166667,38,23,36,0.015583,0.032,9,27,10.725,16,5,,0.345833,0.8,0,9
New York,Suffolk,Holtsville,2/10/2000,32.5,42,8,40,0.012542,0.022,9,19,14.608696,27,7,39,0.626087,1.7,8,
New York,Suffolk,Holtsville,2/10/2000,32.5,42,8,40,0.012542,0.022,9,19,14.608696,27,7,39,0.6125,1,8,11
New York,Suffolk,Holtsville,2/10/2000,32.5,42,8,40,0.012542,0.022,9,19,15.057143,25.3,8,,0.626087,1.7,8,
New York,Suffolk,Holtsville,2/10/2000,32.5,42,8,40,0.012542,0.022,9,19,15.057143,25.3,8,,0.6125,1,8,11
New York,Suffolk,Holtsville,2/11/2000,27.125,44,17,42,0.016958,0.034,23,29,10,19,17,27,0.233333,0.8,16,
New York,Suffolk,Holtsville,2/11/2000,27.125,44,17,42,0.016958,0.034,23,29,10,19,17,27,0.279167,0.4,0,5
New York,Suffolk,Holtsville,2/11/2000,27.125,44,17,42,0.016958,0.034,23,29,9.9625,17,17,,0.233333,0.8,16,
New York,Suffolk,Holtsville,2/11/2000,27.125,44,17,42,0.016958,0.034,23,29,9.9625,17,17,,0.279167,0.4,0,5
New York,Suffolk,Holtsville,2/12/2000,19,35,18,33,0.020417,0.035,8,30,11.833333,36,20,51,0.604167,2.6,21,
New York,Suffolk,Holtsville,2/12/2000,19,35,18,33,0.020417,0.035,8,30,11.833333,36,20,51,0.3,1.6,23,18
New York,Suffolk,Holtsville,2/12/2000,19,35,18,33,0.020417,0.035,8,30,11.8,27.6,23,,0.604167,2.6,21,
New York,Suffolk,Holtsville,2/12/2000,19,35,18,33,0.020417,0.035,8,30,11.8,27.6,23,,0.3,1.6,23,18
New York,Suffolk,Holtsville,2/13/2000,22.958333,29,22,27,0.024083,0.034,9,29,10.416667,28,0,40,0.483333,2.1,0,
New York,Suffolk,Holtsville,2/13/2000,22.958333,29,22,27,0.024083,0.034,9,29,10.416667,28,0,40,0.775,2,1,23
New York,Suffolk,Holtsville,2/13/2000,22.958333,29,22,27,0.024083,0.034,9,29,10.4,26,2,,0.483333,2.1,0,
New York,Suffolk,Holtsville,2/13/2000,22.958333,29,22,27,0.024083,0.034,9,29,10.4,26,2,,0.775,2,1,23
New York,Suffolk,Holtsville,2/14/2000,25.25,50,11,47,0.019667,0.041,2,35,6.208333,13,21,19,0.208333,0.8,21,
New York,Suffolk,Holtsville,2/14/2000,25.25,50,11,47,0.019667,0.041,2,35,6.208333,13,21,19,0.170833,0.4,21,5
New York,Suffolk,Holtsville,2/14/2000,25.25,50,11,47,0.019667,0.041,2,35,6.175,12.6,23,,0.208333,0.8,21,
New York,Suffolk,Holtsville,2/14/2000,25.25,50,11,47,0.019667,0.041,2,35,6.175,12.6,23,,0.170833,0.4,21,5
New York,Suffolk,Holtsville,2/15/2000,20.708333,35,21,33,0.022417,0.039,10,33,10.291667,20,22,29,0.320833,2,23,
New York,Suffolk,Holtsville,2/15/2000,20.708333,35,21,33,0.022417,0.039,10,33,10.291667,20,22,29,0.270833,0.6,23,7
New York,Suffolk,Holtsville,2/15/2000,20.708333,35,21,33,0.022417,0.039,10,33,10.275,18.3,23,,0.320833,2,23,
New York,Suffolk,Holtsville,2/15/2000,20.708333,35,21,33,0.022417,0.039,10,33,10.275,18.3,23,,0.270833,0.6,23,7
New York,Suffolk,Holtsville,2/16/2000,25.863636,38,17,36,0.0195,0.035,23,30,13.913043,29,5,41,0.530435,2,0,
New York,Suffolk,Holtsville,2/16/2000,25.863636,38,17,36,0.0195,0.035,23,30,13.913043,29,5,41,0.6,1.4,5,16
New York,Suffolk,Holtsville,2/16/2000,25.863636,38,17,36,0.0195,0.035,23,30,13.857143,28.3,5,,0.530435,2,0,
New York,Suffolk,Holtsville,2/16/2000,25.863636,38,17,36,0.0195,0.035,23,30,13.857143,28.3,5,,0.6,1.4,5,16
New York,Suffolk,Holtsville,2/17/2000,20.458333,35,19,33,0.024708,0.04,8,34,9.75,27,22,39,0.566667,2.1,22,
New York,Suffolk,Holtsville,2/17/2000,20.458333,35,19,33,0.024708,0.04,8,34,9.75,27,22,39,0.366667,1.3,23,15
New York,Suffolk,Holtsville,2/17/2000,20.458333,35,19,33,0.024708,0.04,8,34,9.7375,25,23,,0.566667,2.1,22,
New York,Suffolk,Holtsville,2/17/2000,20.458333,35,19,33,0.024708,0.04,8,34,9.7375,25,23,,0.366667,1.3,23,15
New York,Suffolk,Holtsville,2/18/2000,21.681818,31,7,29,0.022125,0.036,14,31,8.318182,18,0,26,0.313043,1.4,0,
New York,Suffolk,Holtsville,2/18/2000,21.681818,31,7,29,0.022125,0.036,14,31,8.318182,18,0,26,0.5375,1.5,1,17
New York,Suffolk,Holtsville,2/18/2000,21.681818,31,7,29,0.022125,0.036,14,31,9.133333,16.6,2,,0.313043,1.4,0,
New York,Suffolk,Holtsville,2/18/2000,21.681818,31,7,29,0.022125,0.036,14,31,9.133333,16.6,2,,0.5375,1.5,1,17
New York,Suffolk,Holtsville,2/19/2000,19.25,23,1,22,0.017333,0.02,7,17,9,15,20,21,0.191667,0.2,0,
New York,Suffolk,Holtsville,2/19/2000,19.25,23,1,22,0.017333,0.02,7,17,9,15,20,21,0.2,0.2,0,2
New York,Suffolk,Holtsville,2/19/2000,19.25,23,1,22,0.017333,0.02,7,17,8.9625,11.6,2,,0.191667,0.2,0,
New York,Suffolk,Holtsville,2/19/2000,19.25,23,1,22,0.017333,0.02,7,17,8.9625,11.6,2,,0.2,0.2,0,2
New York,Suffolk,Holtsville,2/20/2000,13.666667,29,20,27,0.028875,0.042,9,36,9.083333,12,6,17,0.125,0.2,0,
New York,Suffolk,Holtsville,2/20/2000,13.666667,29,20,27,0.028875,0.042,9,36,9.083333,12,6,17,0.129167,0.2,0,2
New York,Suffolk,Holtsville,2/20/2000,13.666667,29,20,27,0.028875,0.042,9,36,9.0375,10.6,8,,0.125,0.2,0,
New York,Suffolk,Holtsville,2/20/2000,13.666667,29,20,27,0.028875,0.042,9,36,9.0375,10.6,8,,0.129167,0.2,0,2
New York,Suffolk,Holtsville,2/21/2000,20.5,31,5,29,0.020875,0.045,9,38,11.541667,21,7,30,0.216667,0.7,21,
New York,Suffolk,Holtsville,2/21/2000,20.5,31,5,29,0.020875,0.045,9,38,11.541667,21,7,30,0.1625,0.4,23,5
